		Cpilot1	Cpilot2	NMQ_1	NMQ_2	NMQ_3	NMQ_4	NMQ_5	NMQ_6	R01	R02	R03	R04	R05	R06	R07	R08 (1)	R09	R10	R11	R12	R13	R14	R15	R16	R17	R18	R20	R21	R22	R23	R24	R25	R26	R28	R29	R30	R31	C001	C002	C003	C004	C005	C006	C007	C008	C009	C10	C011	C012	C013	C014	C015	C016	C017	C018	C019	C020	C021	P22	c023	C024	C025	C026
Trial123	BRAIN_18_PATH_Sag schwannoma.png	0.5805630276777706	0.650010014605062	0.7000981450112791	0.5847820730842744	0.5969546723717091	0.5861383608626837	0.4357308794454653	0.7305248864066313	0.5936644961340674	0.5583458562472519	0.5840045301561331	0.6253262747660047	0.6802085834261294	0.5753708299816579	0.5881979364827921	0.6620208919673882	0.6518462645269573	0.6184487296759326	0.7038247736155253	0.6231236433628082	0.6336472607759844	0.6157157116258447	0.5924417178663561	0.6845682031372443	0.6463711875398858	0.7787411336430159	0.6339592013008062	0.5887978362083364	0.5374746730941532	0.6122721723503083	0.6750363802787298	0.7112286391143513	0.66045789630362	0.682642750348138	0.5866116313805506	0.8180619245045582	0.5535005598256074	0.5699885314453847	0.5878211752965129	0.6334731468559625	0.5650433404907118	0.5964590663767516	0.5378769230529918	0.5999538009201513	0.5084078353910246	0.5349583339616714	0.6497911581689743	0.5544684873960232	0.6178342808889623	0.6209059231782742	0.5192582754464105	0.598781199257062	0.5612549096795582	0.5556990225692311	0.546445896855231	0.5941155293173982	0.5688231044851495	0.4643963458564456	0.6330539562074894	0.5569876544614701	0.6175922397564845	0.6966206733619483	0.5217716342555966
Trial129	BRAIN_20_PATH_Empty Sella.png	0.5744283864596577	0.6799377478705668	0.6518371564722456	0.586204693071354	0.6204525952180219	0.6795321327876426	0.5060527499416432	0.6687390779263523	0.6095438137260938	0.5833546841375307	0.5794510123563033	0.6437449632234403	0.6334807415994702	0.5894146426495958	0.6642524532139281	0.6472934909638705	0.8587422014855378	0.592375285867417	0.6714640055082512	0.6199194168040669	0.5764814044380203	0.6133722801687592	0.5504191494353075	0.7315420857720516	0.6603705418240726	0.6894039908089256	0.6223570504095566	0.5770675672357493	0.6094161792766152	0.513715162474633	0.8182014993059628	0.6894347591924544	0.536568747111482	0.703284163977266	0.6643891700746671	0.6329464448156494	0.6163729222410587	0.5318762167455385	0.592329227958723	0.5059245033916779	0.6642965047220547	0.6824767842601211	0.6175269294878083	0.5779582791857805	0.5698820559543728	0.62087805518561	0.639731260251835	0.7975967581256225	0.5970180157977548	0.6479254117321962	0.5056076550850718	0.5876954220404369	0.6400013683604759	0.571336321801415	0.5843429940421493	0.6871260209737889	0.6274814646917256	0.5748222528121246	0.546791586391503	0.6623240293227948	0.6040169552706225	0.6961147199748423	0.5573718349100538
Trial132	BRAIN_21_PATH_Cor met.png	0.569987740733699	0.6792124642949624	0.6919384304801968	0.5990640514467664	0.6271148265015818	0.6661796488572631	0.5865300688562207	0.7555952857020353	0.6405771718632247	0.6487893743208462	0.5506785872040171	0.7132280945958486	0.6227028215960665	0.6351160965693581	0.5898491097694112	0.6651664065430382	0.85966735600423	0.5581859201821421	0.6416582094335332	0.5797035600487116	0.44068242781402006	0.5581964411142616	0.6238653152365369	0.6853871802364632	0.6861293967542089	0.7580738972986145	0.6490073223485161	0.5656476072803762	0.6762924381203561	0.0	0.6642964119271985	0.7059808072493717	0.688780715968778	0.7697869603056203	0.6868257821824046	0.6467664176790765	0.5325932300446309	0.5677460246676613	0.5954138620369329	0.7070790285902847	0.7689216240051302	0.5889251078875184	0.6782802833459437	0.6101604244295167	0.5089654952335936	0.5681837172216353	0.6787561946354944	0.7985105966499795	0.5871979712915736	0.5757404897015331	0.0	0.5427933825778445	0.5852966780101058	0.6349567868642679	0.5504054906112968	0.5755346449116908	0.6134667260699336	0.5722604026600839	0.5978967378575666	0.6586376921122225	0.8002137004201627	0.7215764643797594	0.7567400250215031
Trial144	BRAIN_25_PATH_Transv sinus meningioma.png	0.5996844739512668	0.6427703493499306	0.7006780736014638	0.39740973945079855	0.638920196589667	0.6573028411664369	0.6165926851132979	0.7932191776474425	0.5763398017848289	0.6269044259663464	0.5755399664787765	0.6590228938944941	0.6790125943951303	0.6038385448466013	0.7053838178946259	0.6702913040609675	0.8826625016149153	0.5439552448074902	0.6975939360236222	0.5633729475611223	0.5862944721106811	0.5960003029738694	0.6021266575011722	0.6669029511906528	0.5839588879894644	0.7253074402216448	0.6502733644652853	0.49988316952227063	0.6063720155970242	0.0	0.6453884851307389	0.6482425362785458	0.6597967178568723	0.7151991043638238	0.5562381414408305	0.7117483075863912	0.5773605321984683	0.5892662412479408	0.611387900352663	0.624461032647013	0.6839108458003433	0.4488311189372627	0.6015661378654291	0.646048486533688	0.5638014846678009	0.6104709926747918	0.6523875404718544	0.6626046053747012	0.5971341823391738	0.6010304457591266	0.35467153633938325	0.5672715155497767	0.5993835619401412	0.5638040923960919	0.5646849354009155	0.7948362398985019	0.5724040920555329	0.6074608545187656	0.5758226414374716	0.5229038071043994	0.7290921774852234	0.7610117857766434	0.7262068476360273
Trial150	BRAIN_27_PATH_Sagittal GBM.png	0.5455619998097104	0.6950271581696104	0.692916596562474	0.6352661366821198	0.623900802369093	0.5399825002223249	0.589935864584965	0.7492423576533203	0.6158759034078561	0.6924549704851756	0.5150821431465139	0.5565144979293287	0.649742709539491	0.6130912608855151	0.7161909285101097	0.6702539148679538	0.8271291939200328	0.5713362945081252	0.670152800599308	0.6352718840254395	0.6455070647000846	0.6171366312655893	0.6365753040395961	0.7496836264124548	0.7268947898496043	0.8247139638888394	0.5680896890501498	0.5777147853817364	0.6143926526603207	0.7470146869065085	0.7169367705755505	0.6200511207496124	0.6761201717571534	0.7034761708974856	0.6591547058595908	0.8057333691841612	0.5987859525723496	0.6346211216551092	0.6704869111272944	0.6167143498738807	0.6754465412716015	0.7144506778583125	0.5677489675397509	0.567653821365337	0.5518873889556141	0.5656574660193816	0.6307833561802685	0.6797352201035249	0.5831872675834792	0.568228335274751	0.5794505586674015	0.5730235884516922	0.5740738987921419	0.5522066217653689	0.5603102679638594	0.44134549854590366	0.5769119999280342	0.6180102284526717	0.5789069978522366	0.6263570855961315	0.7242194341643009	0.6353618486024625	0.5335760891256534
Trial153	BRAIN_28_PATH_Aneurysm.png	0.5552177213951806	0.6681137225704864	0.5894612184730866	0.5776960691032549	0.6136410787265948	0.854911485694176	0.49739739665770555	0.7393334810537243	0.5363164126758942	0.6703441751055197	0.4864590015210134	0.6220610075506275	0.5925424861234482	0.5981500584010964	0.7566566233271321	0.6437077466714269	0.816284105129302	0.5780878753764317	0.6386894696549059	0.5924118586733521	0.5276721932160566	0.5767907257670656	0.6065591883969815	0.683971693688214	0.6593782158508534	0.6572820656941326	0.6118458377953269	0.6058031440089976	0.6058945183791064	0.5538612236354923	0.6712868019405727	0.65716690706244	0.6166266463889102	0.7127484755270684	0.6719516876422444	0.25601921512066544	0.6492761403387399	0.5199851041127462	0.5850095812226475	0.6292032472832773	0.5027170142204843	0.5518074071295932	0.46361972513815847	0.573109623795975	0.5665992852542703	0.5495499398162237	0.6060927023046518	0.708876808379058	0.6235427407447242	0.5394280478299662	0.4121857631517703	0.49600662597924033	0.5856884262016292	0.5045255298132215	0.5408451025319357	0.5662817097724916	0.5335395686030125	0.5750098726945567	0.5855186135792722	0.5886715356374305	0.4646549199634842	0.6997354711571427	0.0
Trial156	BRAIN_29_PATH_Chiari.png	0.5835420189380153	0.7460749157040355	0.7055053808022161	0.6623459017170664	0.6154622785342062	0.5914039734764602	0.679872880757236	0.7686831426956892	0.6308847177152814	0.6079342425261478	0.5918251864956071	0.7447797627781819	0.6436473712354593	0.5944148385295044	0.6468698308079248	0.6626311740182814	0.88630539943507	0.5583331106320548	0.7650957103383781	0.5985840873232017	0.43022993987276953	0.671180117595437	0.6163236424131899	0.5468345978840579	0.623478698094092	0.7565295896880774	0.6539261247396523	0.5686781480388953	0.6114924242891357	0.0	0.7092058717897008	0.6938019119676272	0.6897815442007698	0.7593957340930937	0.6100902225690531	0.5472556697642966	0.6160815183858128	0.6482639114589773	0.6425501999487678	0.5938151785205605	0.6011286592737058	0.5233260639779386	0.571032496919581	0.5938342996069013	0.5782519641531106	0.5767235264435858	0.6642903683813992	0.7477880044132765	0.62662366234254	0.6250694995146482	0.524044727577205	0.5872153385352926	0.5386530175401882	0.5455286492009525	0.6054177575064292	0.3807866901510173	0.6224198558450295	0.5920053237733346	0.5356595379654531	0.6120626251017175	0.5921875807399782	0.5317797320130976	0.0
Trial171	BRAIN_34_PATH_Colloid and pineal cysts.png	0.4668356979790634	0.6683290180021807	0.6507955951241049	0.5876245416582611	0.5585553639843756	0.7719168443476461	0.6377413658565028	0.7636585991953667	0.6100549074392564	0.7253413227652888	0.5765680660886295	0.6889964877478991	0.6245894486661424	0.5613425921597522	0.6113656720716282	0.6704679684247656	0.870793857399413	0.5733878225677691	0.6801606297721757	0.5781890543410745	0.5470739530677632	0.602524101714654	0.5724205935190748	0.6737426261530587	0.6364741456102232	0.7273491088838071	0.5999384448888049	0.6052774022579406	0.5916475779488147	0.6978720570189194	0.7433365354929656	0.5993981010965254	0.7071209312671839	0.7111780964221864	0.8308427860441406	0.5900966254082536	0.6146200276582761	0.5326625559036372	0.6480815246389435	0.5810151921843135	0.6352856584852591	0.534275337538771	0.6330165742132442	0.5529134171185899	0.5214642970960192	0.5830831660499404	0.6737231299428514	0.6620106910417068	0.5805176469400579	0.6267250722964113	0.4422051514971465	0.5287512979192798	0.5560446052813666	0.6446286357934886	0.5045943316943454	0.4261233494635453	0.5596994968697232	0.5748568846306167	0.7954654564711069	0.586432814075769	0.5466893480665286	0.7327968531733957	0.8215327960975471
Trial174	BRAIN_35_PATH_SAH.png	0.5266683232834322	0.6754635011007396	0.6414455243841697	0.543716680449704	0.6609754422248519	0.8025946263955562	0.5932573308435463	0.6076086975490509	0.5866441175285655	0.6626329895242081	0.5768158314472607	0.7132265584952273	0.5921446218731438	0.5806991845503081	0.6761449848723202	0.6789333261575842	0.8957801363434988	0.5512016324361898	0.694644639359496	0.6194952317274638	0.5943870368370694	0.6843500173668302	0.6689555001333901	0.7305603316957975	0.6633049317185579	0.703688390294975	0.6192971105019842	0.6066495722819636	0.6455856053484165	0.5909925268586307	0.7307472241468045	0.6392889335650598	0.5913649231565656	0.7080373517442488	0.6761793553032441	0.5563841906493918	0.5982322157896419	0.5238458126120158	0.5981953513829052	0.593302888211143	0.6811607732499829	0.5852221447032803	0.7701942826436218	0.43172444226536844	0.5268121888873456	0.43987729871317627	0.6316561583276493	0.618769772213631	0.6123905860217097	0.6481005619712503	0.4769266549768239	0.5877447202575792	0.5840072482548996	0.6056655126332986	0.5609291857342436	0.566410855337484	0.5232046800140245	0.5384754185305607	0.525858764925896	0.611540682918465	0.5170869552611628	0.7034115240338236	0.8241560237167822
Trial186	BRAIN_39_PATH_Thrombosis.png	0.5480804407132229	0.6456273760014385	0.642184480098617	0.5752882204974867	0.6402029583614298	0.7056293440262086	0.38294604507283353	0.6490503379864686	0.6037803001955434	0.6716229783628551	0.5813662512672296	0.6712190751593966	0.6076843140756847	0.5981080028407508	0.6208504709609517	0.6796477224210342	0.8414876691130537	0.5612404663393313	0.6797859713403572	0.5650698082170792	0.4414778106229279	0.6467513624139749	0.5630287532665987	0.6460625146825294	0.6132102018980208	0.7167962761218599	0.6313363697164067	0.6442847692333922	0.5911882263241958	0.6482334839380959	0.636313893281635	0.6435904866191462	0.6019998704636806	0.6896810594899582	0.6580164674127332	0.0	0.5982874602213288	0.5740986821638718	0.5316165125441855	0.6000965314609252	0.4898749630352689	0.5391301725649111	0.5653818735210714	0.6655849362780548	0.4719086388234374	0.5946357243736939	0.6815583236598801	0.6611610509981608	0.6077808653523863	0.7016132725472023	0.4243474165286566	0.5238164380281549	0.5174403609980108	0.4923002495547305	0.5338543156389423	0.41759931539096234	0.6405261917470813	0.5336272865255283	0.5883626560623855	0.5660031152245765	0.48755879398290936	0.6746715292432299	0.6140198418357924
Trial078	BRAIN_3_NORMAL_Normal 4 vessels.png	0.5745374323071571	0.6602549795714333	0.6521965061352217	0.6010703395350886	0.5599449867195856	0.6530355563331417	0.6115533941569801	0.6921301646666824	0.6091910417183686	0.663931505682599	0.5139579629833876	0.652005745971194	0.6382668837913502	0.6085805001422083	0.6203131208724816	0.6528437288977668	0.8521700991071999	0.6374423371721077	0.6465879178621088	0.604616405605302	0.6497696600776199	0.6039658508414305	0.6484209765559708	0.6974933013526898	0.6093778797545613	0.6748068695524432	0.6566316254742423	0.6068901544904616	0.5939274482192122	0.5797908848424483	0.6626735808236547	0.6900568770174865	0.6154607662775872	0.7087693034580695	0.6069190227248793	0.0	0.552791503476777	0.6286102366308487	0.6621156804629786	0.6183424688099177	0.4926779276045256	0.5511110451374474	0.5509846031912767	0.5712358589733596	0.5116823667645062	0.638492553752111	0.6662832279794038	0.8408912336051889	0.6128781779066199	0.6247088426599284	0.4741347792408567	0.565864745054992	0.6019761583283646	0.5697549334970192	0.5897902056792792	0.6140802664021241	0.5906937019265515	0.5569487862736716	0.5418498975321759	0.5569306132365026	0.5459111327011478	0.5490770136249652	0.7123374427953403
Trial081	BRAIN_4_NORMAL_Normal Coronal T2.png	0.5297952352436305	0.6393465979935617	0.649769173141281	0.5957991283575143	0.5027105365290523	0.6618074279296047	0.5986435486839046	0.7824853522659869	0.5649435184781005	0.6337336530268866	0.47868541869498515	0.6337487061820071	0.6561040441903355	0.4916788522921326	0.6569445429284451	0.6672636808192716	0.7640894086072844	0.6294948931746217	0.6609606960132846	0.6478677275730644	0.5451439399037343	0.5626601380609996	0.6416099067657302	0.723207650516516	0.6363021633524792	0.6748720171751169	0.6519179247793534	0.6067377238082975	0.6134954734139125	0.5554855404964125	0.6661462296303228	0.6540860615989237	0.5799684626605729	0.687237519951765	0.6040846716791913	0.5924482046842529	0.6120632251244496	0.6078077705236231	0.654147086399997	0.6385231748255011	0.5536364201059824	0.5650854956658922	0.5863696731490324	0.596559170452034	0.48259343478256983	0.5528189292494272	0.643030099794126	0.7748000771854451	0.5653814445248947	0.6137278644155566	0.519257591838329	0.5116420522016224	0.5761601946075661	0.5057056000266392	0.5944229719013441	0.56358026104908	0.5456345203610625	0.5119730518503727	0.542534086751272	0.5159711916899985	0.6635010104456779	0.5964423403983894	0.7020287895743964
Trial096	BRAIN_9_NORMAL_Normal SSS.png	0.5766983939229489	0.6372681961171217	0.6361495135595222	0.5750652591416726	0.5756328507368375	0.48694441035300684	0.6174770021103216	0.8062749524898338	0.6192897681486772	0.5567773618873674	0.5540636231329464	0.7008654680977929	0.6439958046074987	0.8451330550265495	0.6281762246457555	0.6664626635218893	0.7777596267303063	0.5319641993400132	0.6898471407275546	0.582954372002338	0.551497619469127	0.6648601422058587	0.608872699543424	0.7112879945657641	0.6229669997783661	0.7054486447927676	0.6694705047006534	0.6219413673437525	0.6298259315814828	0.6472718544854871	0.782357458615732	0.7072088848402232	0.6177936979875699	0.6794437999615714	0.7445015384239614	0.6767630319668064	0.6285358555115284	0.5768824610778714	0.5582956301337719	0.6895262713673197	0.5102134859713979	0.4681144932021129	0.5766686349267895	0.5592373246817498	0.593447789785759	0.5137311564115211	0.694844565308041	0.6923522063345483	0.6039451667120558	0.6433933869405786	0.5544969180445101	0.5290735165872721	0.5056202136939163	0.6118863035087749	0.5828919737115257	0.5673561769620232	0.617008847136216	0.7669744568287084	0.6643489126197678	0.6725819966412782	0.6285756229626087	0.7548946563250356	0.5861976242948809
