Column1,_1,Cpilot1,Cpilot2,BE1,BE2,BE3,E1,BE4,BE5,OE1,BE6,RG1,RG2,OE2,E2,RG3,BE7,BE8,OE3,OE4,E3,RG4,BE9,OE5,BE10,OE6,BE11,OE7,BE12,RG5,BE13,OE8,OE9,BE14,OE10,OE11,E4,BE15,C001,C002,C003,C004,C005,C006,C007,C008,C009,C10,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,c023,C024,C025,C026
Trial081,BRAIN_4_NORMAL_Normal Coronal T2.png,0.596307413,0.724062749,0.693713352,0.661039364,0.554456313,0.679285062,0.614513525,0.60074324,0.601757569,0.648754282,0.585722592,0.671384101,0.659160036,0.571707939,0.644314708,0.689121912,0.767933043,0.631747114,0.660116242,0.683823314,0.545434846,0.678779409,0.669070032,0.692344392,0.589765073,0.61547556,0.642907963,0.637637514,0.663791472,0.527346228,0.516858314,0.550921176,0.558993633,0.709161588,0.628594913,0.956326542,0.575212106,0.652395476,0.644313845,0.608183815,0.533922791,0.699805719,0.62855617,0.62117102,0.611371805,0.517330452,0.565403751,0.833242574,0.498646466,0.66181737,0.675096276,0.565417165,0.639031987,0.534880591,0.591450053,0.715886815,0.5618951,0.554747235,0.739244302,0.629323885,0.534242663,0.629181875,0.693794163
Trial096,BRAIN_9_NORMAL_Normal SSS.png,0.619294618,0.520358446,0.720973785,0.714790442,0.587818785,0.642738705,0.665506743,0.665064419,0.55322392,0.652616652,0.689474918,0.74360254,0.619796526,0.594020519,0.595999161,0.575038833,0.786851587,0.504753513,0.724198437,0.575732521,0.664822948,0.688117047,0.668395623,0.729722378,0.69463326,0.742112351,0.632231712,0.655712115,0.609596205,0.728698543,0.699293838,0.705064628,0.653881832,0.669316914,0.65299874,0.716715806,0.532071481,0.577431397,0.641420174,0.588550284,0.621624111,0.540376683,0.564615159,0.666427305,0.691527882,0.644234034,0.624047199,0.679071427,0.618044015,0.748923685,0.636963947,0.542810496,0.567834302,0.690683411,0.659077229,0.591352701,0.642735888,0.732374367,0.78313494,0.674574968,0.738812725,0.806474365,0.653392582
Trial099,BRAIN_10_NORMAL_Normal Ax2.png,0.64016369,0.740059625,0.595377474,0.528376473,0.637920027,0.543556906,0.533497602,0.720774273,0.541420224,0.710391229,0.616815355,0.822232108,0.619667727,0.570498441,0.70143849,0.591237887,0.750806962,0.597375425,0.64324909,0.646887167,0.669045626,0.634078881,0.550677045,0.581553828,0.616636863,0.685356456,0.52921655,0.59443777,0.563172718,0.499262137,0.765379234,0.611123378,0.660356488,0.612030289,0.745926822,0.718991986,0.549909095,0.57950749,0.650930661,0.745127382,0.687031902,0.705578889,0.520054122,0.672209946,0.456578785,0.573662516,0.541137674,0.667322534,0.623359426,0.695520755,0.614239533,0.636836792,0.529464624,0.601081595,0.646304367,0.598871311,0.526061109,0.626398306,0.739514069,0.644019402,0.740927206,0.640762331,0.462088632
Trial102,BRAIN_11_NORMAL_Normal T2 post fossa.png,0.657213725,0.883307583,0.685919907,0.621784389,0.607088734,0.775707736,0.565738065,0.621391339,0.486483745,0.746231623,0.62175585,0.663721745,0.582484896,0.648064063,0.667408206,0.611283346,0.657365651,0.492680355,0.530255609,0.636140892,0.539545695,0.63328584,0.581949928,0.625259304,0.605630849,0.630279554,0.57124397,0.635832262,0.680872071,0.633927435,0.579553567,0.408170975,0.547403911,0.677544913,0.735448816,0.684022934,0.599619977,0.674467374,0.729535914,0.631154925,0.707161173,0.785022654,0.60980232,0.695776326,0.627213258,0.778870266,0.649670894,0.671062959,0.724699826,0.654882715,0.368769704,0.630666757,0.622391747,0.624220522,0.635387781,0.330826502,0.650463432,0.632971873,0.617583786,0.549593255,0.818222081,0.457086909,0
Trial108,BRAIN_13_NORMAL_T2 CPA.png,0.545337104,0.686445272,0.653583863,0.568783676,0.646788735,0.718734641,0.524930335,0.707710195,0.553153513,0.620554077,0.72491871,0.646691484,0.539828127,0.620714582,0.651278247,0.585303691,0.629382128,0.713728066,0.623185326,0.533827175,0.655012034,0.719638284,0.610354913,0.696813303,0.57150548,0.750315224,0.670895855,0.69766476,0.732643022,0.630598671,0.544373228,0.612616979,0.610915724,0.729596087,0.633554427,0.771179749,0.557006108,0.631389837,0.559747541,0.623953005,0.741715815,0.736721876,0.604044605,0.603612662,0.612250183,0.613283312,0.548338233,0.784300707,0.613626561,0.603322369,0.775615802,0.660429806,0.539313315,0.652528661,0.660474154,0.631639738,0.574911005,0.420744072,0.727490852,0.686025109,0.719192886,0.103347335,0.890930465
Trial120,BRAIN_17_NORMAL_Normal ax.png,0.599133894,0.703019415,0.728058665,0.713503081,0.652029048,0.541609633,0.709407352,0.553603427,0.63411099,0.746192126,0.649250457,0.813311855,0.71700219,0.6779821,0.669846866,0.639665876,0.703937524,0.538915119,0.6510953,0.714057484,0.566013582,0.677126737,0.623753674,0.764000255,0.61598838,0.470226168,0.600852032,0.572031674,0.792363823,2.827978602,0.583466233,0.629554654,0.624083218,0.703934611,0.273410148,0,0.581525939,0.631364056,0.681639197,0.625577599,0.587025452,0.603322326,0.526394481,0.634476944,0.672457201,0.61930874,0.602107448,0.622922955,0.587071935,0.608730059,0.696477001,0.585945432,0.686576611,0.63708913,0.563134717,0.641832319,0.713861109,0.606866677,0.748902185,0.665075293,0.616319415,0.654146642,0.716882338
Trial126,BRAIN_19_NORMAL_Normal CTA.png,0.698038979,0.749901139,0.61657872,0.691820594,0.57903588,0.585221405,0.608088285,0.68134038,0.594499186,0.694972531,0.532524684,0.765957267,0.616136462,0.643534058,0.558915622,0.649391181,0.806153221,0.545464519,0.590221563,0.705324586,0.588604478,0.766668009,0.645750125,0.603867413,0.520450097,0.621385194,0.549774633,0.614128115,0.66698117,0.682376018,0.688126521,0.693959743,0.6687295,0.705140772,0.879707812,0.618831507,0.69056388,0.642083706,0.683388402,0.740969169,0.631240483,0.766543865,0.713626611,0.694444678,0.661785826,0.55628547,0.577877868,0.824044119,0.611421428,0.626628776,0.646762357,0.553048489,0.586531007,0.546197905,0.70102538,0.649306243,0.717355173,0.517356105,0.63970188,0.645334302,0.501858187,0.623832834,0.663687453
Trial135,BRAIN_22_NORMAL_Normal Insula.png,0.668939866,0.667809506,0.65347659,0.647656972,0.658133249,0.629583339,0.542435949,0.710251118,0.633439968,0.761414062,0.535229907,0.717583088,0.762574845,0.545227289,0.660650318,0.58441957,0.748212294,0.554185931,0.660693364,0.571875239,0.701038942,0.597547906,0.657656603,0.645067409,0.638638324,0.555112394,0.637420839,0.599886441,0.649967907,0.762077545,0.615554524,0.77470474,0.603752319,0.533554343,0.660280156,0,0.532599601,0.638473122,0.714923781,0.752507398,0.681172435,0.470772584,0.573932831,0.624700157,0.649930321,0.618844071,0.695733107,0.639427543,0.612178582,0.639410661,0.422357711,0.637740921,0.602273815,0.580073615,0.637014207,0.53299346,0.603108768,0.681500271,0.645964776,0.630975658,0.720112346,0.699485562,0.591336693
Trial138,BRAIN_23_NORMAL_norm T1+.png,0.574490741,0.659108627,0.64307177,0.647036877,0.673511814,0.672133616,0.603653773,0.644225795,0.666510439,0.608248913,0.624544678,0.74275109,0.677096108,0.527153001,0.662160087,0.591892092,0.732380991,0.663370279,0.698047817,0.597232035,0.515703799,0.621647456,0.516872221,0.829384976,0.559402514,0.620366879,0.605025766,0.72243797,0.649043766,0.649777347,0.669117407,0.634695421,0.484538689,0.695668123,0.377720706,0.742324581,0.615743906,0.585884999,0.623149824,0.631095689,0.668097039,0.751915826,0.609645365,0.670403471,0.567714296,0.605908526,0.629617124,0.782973254,0.674836562,0.650330224,0.723014691,0.608776371,0.534599995,0.602134614,0.60763401,0.639013978,0.697760544,0.595618503,0.687283982,0.573020062,0.818705467,0.572406205,0.526676952
Trial141,BRAIN_24_NORMAL_Ax.png,0.701849341,0.642333245,0.598617737,0.639000545,0.61860076,0.632371497,0.58435798,0.670664566,0.617684046,0.659153841,0.570849826,0.529013048,0.626595308,0.625099181,0.720451385,0.642751934,0.809705419,0.514525823,0.721959865,0.56395017,0.517686874,0.730670371,0.625903395,0.652565765,0.642884893,0.642297991,0.574560866,0.677096747,0.555138732,0.752018032,0.541628146,0.551661769,0.600225588,0.731573723,0.695484072,0.641983918,0.527127053,0.678714866,0.658107912,0.621948234,0.600549437,0.603711314,0.658686858,0.737386741,0.773615386,0.675375798,0.609191478,0.564766827,0.603591861,0.664453474,0.558799514,0.630465668,0.599499027,0.626424044,0.456559855,0.596959932,0.603146645,0.536738873,0.73273254,0.615758968,0.655301343,0.77744309,0.613970698
Trial147,BRAIN_26_NORMAL_BG.png,0.604305217,0.700782531,0.685733697,0.665469751,0.748886599,0.645147403,0.665723628,0.640873748,0.611873974,0.659199538,0.537115572,0.664570911,0.621733603,0.69825199,0.5768123,0.551403902,0.748983629,0.609921429,0.659808434,0.580791235,0.623582371,0.590592867,0.652892008,0.726534905,0.581696383,0.645786062,0.534327338,0.776558875,0.657134262,0.719628083,0.684158145,0.671378459,0.676260929,0.672172908,0.625095823,0.939893274,0.633038947,0.634276325,0.658787474,0.620232033,0.583537282,0.452760133,0.591027923,0.748925096,0.718882184,0.630183087,0.618767071,0.785838326,0.635974639,0.608726177,0.708454105,0.713451739,0.613511905,0.680826959,0.652611011,0.708229528,0.559204129,0.552922846,0.620107057,0.589539816,0.755918968,0.557569813,0.633606207
Trial159,BRAIN_30_NORMAL_Normal IAM.png,0.558244486,0.664169597,0.700535594,0.684614318,0.623964321,0.683255542,0.636099109,0.672560547,0.662214326,0.648328751,0.68236157,0.697662415,0.557709513,0.550801903,0.627129405,0.585509161,0.613988059,0.609354482,0.69476519,0.665312389,0.417388801,0.680985957,0.621061423,0.746007337,0.620222455,0.623192629,0.586682498,0.62609736,0.621387835,0.658979997,0.75913493,0.764837868,0.659934742,0.61488495,0.612943751,0.869793191,0.51912014,0.643889872,0.574006696,0.722761261,0.663982964,0.673836105,0.532026701,0.731737196,0.615618044,0.452643476,0.604024801,0.567225142,0.642952346,0.604921703,0.663269079,0.706074401,0.678529866,0.588946388,0.659239984,0.55009179,0.630762025,0.619936107,0.694499197,0.682400049,0.488174822,0.715968632,0.83323332
Trial162,BRAIN_31_NORMAL_Sulci.png,0.712645447,0.8031947,0.694410721,0.574192558,0.753387993,0.645516629,0.286948969,0.594008966,0.650198869,0.85448704,0.594161805,0.756001937,0.624239345,0.624854527,0.708339775,0.549448022,0.839633766,0.586607196,0.676462865,0.623570078,0.189211134,0.639766638,0.654364913,0.649094019,0.660063531,0.625006853,0.559012269,0.594795386,0.633217766,1.924921942,0.749969289,0.788967474,0.569933565,0.617761624,0.639896558,1.134453564,0.623584576,0.697526448,0.73008129,0.558011239,0.761612259,0.516008162,0.632891837,0.735839137,0.569195163,0.664698922,0.557955285,0.595616295,0.483609655,0.640593587,0.658164445,0.486534197,0.564295991,0.666678766,0.649111574,0.686920529,0.607107563,0.554819584,0.530867395,0.65795122,0.645137313,0.635462449,1.481128103
Trial165,BRAIN_32_NORMAL_Axial T2.png,0.766756698,0.711833735,0.637606306,0.641107351,0.486220194,0.433814582,0.633928585,0.689163646,0.598161256,0.75112504,0.5780409,0.73446966,0.60003532,0.609897148,0.648215354,0.674485921,0.73693123,0.633756304,0.897680182,0.628304039,0.666245124,0.768480768,0.68308531,0.698011801,0.60473019,0.518676365,0.593278267,0.56559761,0.698348879,0.799634365,0.773581919,0.696659647,0.766816783,0.707557554,0.544951968,1.007259104,0.654029565,0.615985248,0.571165847,0.581570605,0.609577562,0.583761289,0.796271149,0.63437813,0.597404012,0.549302309,0.56582158,0.598331975,0.550877678,0.55970635,0.568927216,0.603312678,0.585256887,0.579290995,0.586590786,0.74061122,0.588514857,0.578952956,0.632418947,0.640540785,0.800193671,0.730952287,0.623381534
Trial168,BRAIN_33_NORMAL_T1C ventricles.png,0.581040792,0.628192979,0.703822964,0.657727724,0.637487655,0.608854256,0.709951513,0.609142237,0.526742008,0.679465352,0.601635922,0.582002916,0.666871135,0.61559405,0.628790555,0.61795282,0.727096018,0.568561483,0.678631224,0.632951141,0.614698297,0.651554779,0.633568304,0.649079773,0.565740165,0.617556952,0.520804044,0.341008329,0.690547042,0.200402507,0.605809994,0.641072649,0.643819624,0.600101607,0.808989389,0,0.60571032,0.637209944,0.799947279,0.685264053,0.696414907,0.644898388,0.652846381,0.627881976,0.675042368,0.826035527,0.550938215,0.708894767,0.588190419,0.543969656,0.500494883,0.536691826,0.639272096,0.653520347,0.634711817,0.458736435,0.650542063,0.567489325,0.696832446,0.657297353,0.787469944,0.701402178,0
Trial177,BRAIN_36_NORMAL_T1C a.png,0.637021406,0.608827052,0.750809825,0.607443282,0.66166613,0.636398886,0.609601218,0.756554868,0.58169037,0.635854597,0.627964529,0.644576337,0.692199949,0.56729833,0.627857259,0.657155604,0.678611803,0.652871523,0.743505133,0.580172154,0.564418496,0.657158257,0.649930337,0.624808246,0.577110205,0.627585252,0.552530718,0.554791516,0.65717008,0.590167956,0.63030064,0.635480785,0.645553221,0.717606789,0.66952763,0.496068484,0.501593331,0.706376144,0.648398554,0.693336878,0.661277024,0.794165199,0.719151693,0.72502054,0.611267826,0.585829121,0.692806233,0.56854206,0.631076786,0.633491053,0.554285772,0.585755043,0.503750128,0.539956166,0.694219569,0.621531079,0.720110617,0.509564043,0.760772599,0.69201677,0.568901863,0.753569641,0.664316276
Trial180,BRAIN_37_NORMAL_Normal MRA.png,0.610278454,0.630195487,0.63216817,0.681031467,0.67124645,0.704321961,0.654690678,0.757488361,0.63049311,0.700494882,0.632188687,0.685607929,0.687684937,0.659614975,0.596648708,0.691361905,0.871507843,0.537908743,0.675073635,0.609480453,0.697417402,0.677962753,0.646410532,0.633174023,0.6399355,0.761217866,0.551556707,0.705347473,0.596622545,0.645199972,0.663912826,0.662430713,0.662982328,0.580331984,0.821401165,0.837738085,0.582716703,0.700757515,0.610335794,0.522465238,0.567617658,0.727412995,0.568201706,0.590233341,0.579078869,0.509419273,0.747848591,0.643037513,0.611479433,0.671901349,0.637332725,0.66301541,0.490798087,0.55259254,0.610073046,0.626648218,0.658482488,0.575317514,0.739711878,0.623073589,0.729861694,0.645381167,0.569175473
Trial183,BRAIN_38_NORMAL_Sagittal T1.png,0.66673112,0.65964465,0.61759463,0.698750028,0.670775884,0.70741823,0.621547194,0.576185579,0.583908236,0.661079528,0.532412703,0.748860654,0.752043496,0.593988998,0.567972939,0.642536993,0.674735669,0.691849469,0.685119947,0.675162826,0.575963601,0.695723281,0.654704517,0.620725071,0.616757276,0.629707859,0.540383032,0.609831443,0.711976112,0.574980009,0.61582565,0.674680664,0.641989251,0.555506865,0.409787121,0.526723155,0.574704018,0.542855249,0.678183981,0.633411338,0.657910451,0.759561702,0.560003595,0.6393584,0.565756943,0.570428489,0.581065519,0.687596838,0.613261035,0.6860921,0.612937806,0.607107002,0.575626056,0.535440223,0.713740351,0.623036948,0.73678338,0.547024223,0.75845301,0.573846677,0.925289602,0.676226138,0.562315938
Trial189,BRAIN_40_NORMAL_Sylvian.png,0.710025577,0.693605286,0.688423848,0.711505737,0.566987973,0.696173879,0.331716549,0.756009527,0.654574332,0.606146534,0.600348052,0.756911932,0.647704317,0.590815452,0.624555208,0.642390382,0.746647955,0.638224815,0.550980172,0.719156871,0.618041421,0.663912019,0.690710376,0.597479631,0.630220524,0.606374338,0.573590285,0.617048704,0.715730667,0.524135467,0.693687574,0.679800129,0.544339725,0.71160478,0.679900618,0,0.591224456,0.663876294,0.608440822,0.589273046,0.677356707,0.599752904,0.605174065,0.742607026,0.666677728,0.624743791,0.594895181,0.811385243,0.70380468,0.630889103,0.639551022,0.683654965,0.614388223,0.581233965,0.69531613,0.717160585,0.570283906,0.610992125,0.650212933,0.728117353,0.625308129,0.771173256,0.424166003
