Column1,_1,Cpilot1,Cpilot2,BE1,BE2,BE3,E1,BE4,BE5,OE1,BE6,RG1,RG2,OE2,E2,RG3,BE7,BE8,OE3,OE4,E3,RG4,BE9,OE5,BE10,OE6,BE11,OE7,BE12,RG5,BE13,OE8,OE9,BE14,OE10,OE11,E4,BE15,C001,C002,C003,C004,C005,C006,C007,C008,C009,C10,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,c023,C024,C025,C026
Trial123,BRAIN_18_PATH_Sag schwannoma.png,0.634042886,0.476839258,0.556315591,0.448995427,0.547031439,0.644762814,0.339583328,0.621227419,0.403924179,0.65282192,0.399277685,0.440749118,0.508368417,0.36662849,0.545265649,0.612324705,0.816282876,0.510937904,0.620154468,0.547647833,0.59193137,0.734495811,0.55216003,0.715625284,0.60759439,0.739467967,0.513098381,0.503734314,0.539158835,0,0.548551814,0.731058728,0.648518652,0.559033169,0,0.822217941,0.560998537,0.405718952,0.617821419,0.59543594,0.465950814,0.378455872,0.438971337,0.457604307,0.176259961,0.429463787,0.482542434,0.683237742,0.513226165,0.548747482,0,0.424188411,0.483779882,0.322560282,0.400890136,0.45296382,0.399047812,0.527720476,0.850068944,0.375423783,0.623923401,0.582713355,0
Trial129,BRAIN_20_PATH_Empty Sella.png,0.404558305,0.634448821,0.561623493,0.533493824,0.530866068,0.544756661,0.70536832,0.582270166,0.498926569,0.627044927,0.364501544,0.544779813,0.335178068,0.492675174,0.586374066,0.519415949,0.848464692,0.423141854,0.583276584,0.450388391,0.668333272,0.531561166,0.443419356,0.719944326,0.842459486,0.684287425,0.469697866,0.442464166,0.519834464,0,0.638265726,0.643449532,0.595520807,0.56424585,0,0,0.566891002,0.639253096,0.543408087,0.563877181,0.560076839,0.403826501,0.395645778,0.458886922,0.492411492,0.406085658,0.626193171,0.867233879,0.451539812,0.496264355,0.342973547,0.406054565,0.61184599,0.377609888,0.539727759,0.658137563,0.641273405,0.351690922,0.816364719,0.557324045,0.428452378,0.569418823,0
Trial132,BRAIN_21_PATH_Cor met.png,0.55105616,0.480846895,0.496018574,0.514033889,0.524128013,0.57008009,0.473592622,0.758485004,0.51923473,0.626589807,0.394034798,0.676437672,0.604818866,0.597418377,0.675671038,0.629827976,0.791567097,0.509653047,0.37403808,0.333222113,0.341520754,0.513272066,0.512158145,0.667815849,0.693517641,0.857630783,0.589938625,0.629699446,0.540821031,0,0.638880884,0.599077728,0.520389604,0.648702936,0.660643645,0.519179556,0.611503428,0.483480331,0.601960123,0.528371339,0.744939658,0.637156275,0.851540207,0.286820997,0.431631273,0.546977915,0.569321011,0.818217343,0.429282572,0.427570278,0,0.489426314,0.494265787,0.438486832,0.319384769,0.439951443,0.570620361,0.403324918,0.459562369,0.484809444,0.89595359,0.582353269,0.78765521
Trial144,BRAIN_25_PATH_Transv sinus meningioma.png,0.532039221,0.58896081,0.593248526,0.502646115,0.415953702,0.537099529,0.424151319,0.721055014,0.424610089,0.45927597,0.457170328,0.55639467,0.544353074,0.90996643,0.734984612,0.597542126,0.816597352,0.471854912,0.620503865,0.407274382,0.507491963,0.504402629,0.459634998,0.528506138,0.415957677,0.648296804,0.563915626,0.427764882,0.48476604,0,0.567381714,0.517699546,0.546263597,0.60966488,0.517112418,0.901054742,0.439947177,0.417394395,0.621604992,0.464403364,0.684462462,0.438495862,0.483666457,0.457892934,0.386553904,0.488047436,0.596251707,0.68867959,0.444214202,0.516424095,0,0.24753209,0.484012113,0.401265349,0.453213572,0.661532036,0.45604768,0.381032165,0.459836722,0.919791863,0.691261743,0.46327213,0.596337174
Trial150,BRAIN_27_PATH_Sagittal GBM.png,0.391089535,0.518507428,0.635754878,0.509126817,0.506048003,0.699209356,0.527534187,0,0.591508689,0.627107124,0.433741885,0.712873769,0.456590229,0.51281952,0.638761071,0.589647467,0.722439521,0.416761641,0.655661563,0.480874142,0.444560143,0.51657399,0.638874147,0.691448787,0.730119073,0.864212837,0.415825034,0.441628854,0.507885589,0,0.551989279,0.684490394,0.643576044,0.740096389,0.47018068,0.883365027,0.478192696,0.532515808,0.61773973,0.51851858,0.549365871,0.321035619,0.423805096,0.486466009,0.451336975,0,0.514608638,0.766452611,0.592262057,0.594035278,0,0.622558795,0.445112572,0.522201814,0.465365133,0.366848066,0.565245851,0.464176282,0.448670741,0.503335569,0.568098547,0.482595436,0
Trial153,BRAIN_28_PATH_Aneurysm.png,0.506173906,0.600874894,0.499765805,0.453374768,0.519252983,0.756051268,0.502719666,0,0.465937219,0.67504442,0.44746093,0.51056115,0.491204589,0.570837425,0.69724074,0.575580709,0.79619407,0.553249284,0.58578723,0.439521038,0.381105798,0.567748984,0.44844759,0.477289542,0.609858819,0.538938587,0.474488271,0.555756373,0.524382492,0,0.565058494,0.61037357,0.478959521,0.64249427,0.220700604,0,0.533144572,0.594594482,0.607222114,0.687627209,0.281850608,0.371911421,0.3399531,0.503513135,0.389319789,0.519512217,0.505689413,0.647879391,0.4961008,0.385830317,0,0.42351116,0.476606896,0.412526836,0.305167425,0.531630125,0.343430695,0.456810091,0.360352314,0.424344278,0.49557955,0.655014108,0
Trial156,BRAIN_29_PATH_Chiari.png,0.536138482,0.598031277,0.715424093,0.610203515,0.337550592,0.91698162,0.603005109,0,0.464471253,0.497093305,0.35927959,0.594677721,0.594061421,0.444401807,0.526737185,0.632788776,0.82666688,0.535803348,0.583561637,0.503690523,0.19282831,0.73118463,0.456220248,0.574400218,0.789396352,0.770396117,0.541570209,0.46590575,0.399450547,0,0.57331609,0.605168334,0.728141517,0.629737945,0.395327522,0,0.546365001,0.602323396,0.55857337,0.768145373,0.607870564,0.46467848,0.382998918,0.505725866,0.395673027,0.522444037,0.550932064,0.804124381,0.525373896,0.56220314,0.486426872,0.502094786,0.638079002,0.478968397,0.418150136,0.461390792,0.578895908,0.41981646,0.440405016,0.501423233,0.538628774,0.320446419,0
Trial171,BRAIN_34_PATH_Colloid and pineal cysts.png,0.433054987,0.584230203,0.480713055,0.443578745,0.508265081,0.798560382,0.581342341,0,0.68999551,0.89148708,0.552463276,0.754891328,0.640293115,0.464041299,0.622888965,0.741589065,0.761461324,0.811988545,0.52539137,0.612773205,0.478042501,0.674158589,0.653349763,0.784037899,0.734180386,0.810122236,0.471131941,0.680210207,0.361141497,0.688517647,0.703327394,0.680054697,0.919123471,0.566480233,0.699107465,0,0.409047992,0.450250532,0.727355824,0.481510314,0.634143426,0,0.643195873,0.663970874,0.420166793,0.483825499,0.542945075,0.50675599,0.370688541,0.5311349,0,0.394195306,0.455823375,0.492721272,0.432152267,0.541344194,0.409501937,0.553282676,0.825482464,0.541928177,0.358411961,0,0.795636723
Trial174,BRAIN_35_PATH_SAH.png,0.380597786,0.56824949,0.580779286,0.275731847,0.638726271,0.626636579,0.477143117,0,0.450647989,0.632681108,0.497354506,0.655756964,0.582404697,0.4450959,0.623691712,0.660589299,0.839969849,0.356928565,0.600843157,0.513492003,0.572378646,0.793066219,0.519803392,0.69822685,0.609428472,0.745409442,0.566171001,0.543563357,0,0,0.665387919,0.625129363,0.571745842,0.638871001,0.83643829,0,0.46121249,0.474295567,0.525050865,0.348119178,0.638989568,0.635436878,0.864276531,0.530886046,0.256229549,0.408099539,0.658377221,0.465457188,0.418911944,0.526045533,0,0.418597723,0.409203863,0.472743106,0.405270886,0.395592751,0.404085978,0.490201188,0.312108465,0.454950207,0.535341502,0.667079464,0.770391195
Trial186,BRAIN_39_PATH_Thrombosis.png,0.438706653,0.559039942,0.527324451,0.434234802,0.500006525,0.883270221,0.424445752,0,0.467450176,0.570326575,0.407866544,0.543525208,0.533495414,0.420225931,0.494740296,0.508214484,0.849346141,0.482135317,0.561602385,0.241543293,0.412934016,0.559943725,0.417932158,0.610971029,0.574021659,0.607418542,0.511923908,0.511904598,0.568727509,0,0.621599925,0.540114645,0.46418447,0.660784904,0.497618129,0,0.516952574,0.483335204,0.596332696,0.391366825,0.477880769,0.378940684,0.415665958,0.668185514,0.45561991,0.453464732,0.490229224,0.595796693,0.428247922,0.684067009,0,0.267970957,0.662206541,0.475747727,0.48296452,0.4992073,0.422942515,0.187038993,0.671881824,0.597611389,0.567662985,0.856421722,0
