Column1,_1,Cpilot1,Cpilot2,BE1,BE2,BE3,E1,BE4,BE5,OE1,BE6,RG1,RG2,OE2,E2,RG3,BE7,BE8,OE3,OE4,E3,RG4,BE9,OE5,BE10,OE6,BE11,OE7,BE12,RG5,BE13,OE8,OE9,BE14,OE10,OE11,E4,BE15,C001,C002,C003,C004,C005,C006,C007,C008,C009,C10,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,c023,C024,C025,C026
Trial141,BRAIN_24_NORMAL_Ax.png,0.854990397,0.899823341,1.070132694,0.86047278,0.234231426,1.000732495,0.941223329,1.023219785,0.779533164,0.876193042,0.845970251,0.520209782,0.836176414,0.704948738,0.912466562,0.675943724,0.59551042,0.841101207,0.736355097,0.879187081,0.774605929,0.982501844,0.797277885,0.718602241,0.874222721,0.525142532,0.614285195,0.79002733,0.526409318,0,0.851418112,0.754791729,0.845195757,0.935582479,0.881305096,0,0.923867585,0.791151966,0.782446026,0.88750093,0.868147439,0.650172651,0.850213535,0.408497665,0.93740711,0.579283701,0.429056286,0.786047395,0.941348373,0.933315232,0,0.837811647,0.783139318,0.797208559,0.731533569,0.874163328,0.604390055,0.892580785,0.824953999,0.781078522,0.711184086,0.742397031,0.790133251
Trial147,BRAIN_26_NORMAL_BG.png,0.741933223,0.98843838,1.094500404,0.965676353,1.243788158,0.461934887,0.817347866,0.947643306,0.869957038,0.915586242,1.004858633,0.851765612,0.849186004,0.693371777,0.690305029,0.725510323,0.630835006,0.746430246,0.922369264,0.716175921,0.754327942,0.69944445,0.510744341,0.387998516,0.67573261,0.779681106,0.532027811,0.952105718,0.841514469,0.522445057,0.893389991,1.029427121,1.006205417,0.783274628,0.681401416,0.499883829,0.884413803,1.014603116,0.852961438,0.798488975,0.861252345,0.807869171,0.876967867,0.484031189,0.874321937,0.9372766,0.87837802,0.836926091,0.949158181,0.765344433,1.251112345,0.750932758,0.730274228,0.959710347,0.761533608,0.878710829,0.827847476,0.816454188,0.426292843,0.745883029,0.835762835,0.70631671,0.471148592
Trial159,BRAIN_30_NORMAL_Normal IAM.png,0.913025202,1.023013816,0.868545993,0.616914978,0.789716692,0.733130995,0.77775207,0.34809321,0.725824567,0.77661704,0.788410632,0.674417283,0.862711014,0.679933309,0.862521461,0.873711994,0.750584122,0.754594795,0.812662334,0.74773099,0.642877054,0.940193346,0.886384609,0.76218057,0.768122727,0.807153452,0.80512056,0.750626033,0.74111202,0.687029484,0.886405913,0.643355546,0.750266643,0.781386592,0.740674297,0.761015397,0.956844266,0.905140367,0.793071224,1.074126543,0.807662349,1.007929609,0.830765534,0.939712229,0.819363777,0.847433602,0.960042514,0.719160525,0.727567366,0.862819005,0,0.844707994,0.9170335,0.827389546,0.65909488,0.708376159,0.894660301,0.430943511,1.03139145,0.788532696,0.131258876,0.995378477,0
Trial162,BRAIN_31_NORMAL_Sulci.png,0.889847737,0.9881907,0.784699588,0.718359638,0.796980503,0.745249987,0.806057276,0.882270739,0.806877874,0.871240366,0.611600073,0.948997377,0.762207553,0.978848406,0.896873144,0.805384158,0.62123416,0.794845977,0.539776855,0.597039661,0.756051188,0.818600818,0.846456136,0.787537371,0.861388698,0.819463787,0.850779136,0.78230436,1.033742831,2.010088739,0.905712209,0.615186974,0.803488373,0.791450347,0.60322322,1.134453564,0.732121975,0.634454507,0.654809623,0.773069892,1.149628593,0.679833503,0.647823985,0.725803933,1.664617155,0.829583176,0.93224898,0.19388786,0.81069705,0.834181523,1.409394096,0.994792075,0.882495772,0.80994074,0.861383909,0.875727753,0.884871504,1.009480665,0.317840521,0.728916947,0.696199098,0.67932539,0
Trial165,BRAIN_32_NORMAL_Axial T2.png,0.598754478,0.839540776,1.06875055,0.866196603,0.796088775,0.815530616,0.812381443,0.596644862,0.864019628,0.585257813,0.761779282,1.094641208,0.778044849,0.755549634,0.873069485,0.909683594,0.877999899,0.773794244,0.772133532,0.682382626,0.949163621,0.54982664,0.830006654,0.806626956,0.727652188,0.96801766,0.645512268,0.718845342,0.900824753,0.35144729,0.770952975,0.781832248,0.909820522,0.838116211,0.893385061,0,0.913279365,0.260268178,0.912574083,0.728904423,0.926344582,0.824251015,0.941113326,1.038424097,0.827629385,0.69082144,0.765193445,0.831396098,0.671049777,0.604267288,1.256082944,0.902124059,0.858960087,0.699962999,0.81872803,0.934552291,0.792484068,0.754425502,0.942882551,0.679645376,0.295187601,0.691625923,0
Trial168,BRAIN_33_NORMAL_T1C ventricles.png,0.842891408,0.846295241,0.864131725,0.949418785,0.958939527,0.079785827,0.699231491,0.890598369,0.844288915,0.893163065,0.679853183,0.994883775,0.919003567,0.573039471,0.827036292,0.82537735,0.789541561,0.879245799,0.846337047,0.912772916,0.355878061,0.74037114,0.848017257,0.806850939,0.883065532,0.887721146,0.626236034,0.276409749,0.846839889,0.497292497,0.923641186,0.49227447,0.694909339,0.978663894,0.889819804,0,0.769063071,0.862211784,0.999987712,0.784477549,1.031937022,0.790089594,0.925367401,0.825043582,1.011790833,0.875539899,0.704129592,1.112087201,1.045654788,0.729394083,0,0.595085117,0.826719429,0.849522411,0.191722622,0.588318241,0.65751944,0.436513763,0.865029011,0.757095832,0.890028659,0.864594633,0
Trial177,BRAIN_36_NORMAL_T1C a.png,0.77276577,1.004596633,1.027557528,0.821807151,0.810822885,0.548694228,0.742012224,0.999141989,0.753361764,0.881963966,0.820138794,0.673507317,1.027752869,0.896302232,0.765865243,0.82943182,0.446368483,0.537130937,0.767261787,0.583804067,0.861137041,0.798384786,0.692190506,0.585071384,0.752430029,0.715743655,0.865635097,0.890289623,0.87675377,0.8060748,0.722812433,0.78232233,0.970227768,0.830688083,0.994727627,0.74820776,0.724681581,0.900142039,0.322116285,0.671574038,0.93029441,1.004435759,0.719498991,0.81820765,1.005788038,0.773010703,0.785040568,0.809616438,0.545739575,1.057618299,0,0.541836629,0.850731258,0.726541068,0.824813113,0.88460391,0.76682003,0.685045936,0.762318431,0.75758463,0.626359098,0.904997737,0.76380393
Trial180,BRAIN_37_NORMAL_Normal MRA.png,0.815241516,0.851569407,0.904716244,0.792794505,0.819614879,0.876041115,0.657728097,0.680229724,0.807370562,0.980433348,0.676696948,0.879904322,0.939910941,0.70843447,0.925575395,0.842843377,0.875937339,0.639635574,0.943507682,0.765571218,0.766878694,0.639148549,0.937845665,0.727163731,0.733499523,0.852760044,0.816551605,0.655117449,0.846989624,0.636807295,0.655641896,0.878091756,0.741592743,0.826941702,0.634267196,0.725628213,0.812563986,0.701953056,0.732137858,0.528032504,0.802494757,0.864323059,0.803361644,0.577148011,0.616097553,0.633714005,0.762954901,0.158772942,0.966556983,0.686456487,0,0.881886654,0.737720614,0.783825418,0.737631233,0.817755744,1.109429838,0.777413373,0.793615199,0.563571679,0.67053102,0.351578798,0
Trial183,BRAIN_38_NORMAL_Sagittal T1.png,1.086003189,0.907580542,0.934831964,1.067747128,0.966779508,0.625457802,0.144869667,0.72332271,0.765455435,0.987793374,0.775629352,0.914203182,0.688065111,0.872520578,0.666314193,0.869144788,0.643174689,0.793181497,0.930988043,0.874259006,0.829716853,0.747113381,0.866356063,0.838055447,0.808894053,0.875317408,0.668385598,0.791195304,0.230985695,0.56709936,0.826684211,0.88267003,0.872669097,0.735150174,0.824612173,0.67515915,0.925542959,0.925782442,0.718337121,0.883814089,0.703019125,1.203235382,0.794223257,0.905886609,0.925753299,1.069842283,0.886797364,0.942508637,0.858123153,0.816156169,0,0.795538651,0.88352417,0.820299294,0.867706656,0.883179188,0.139862389,0.731468993,0.976740637,0.790196498,0.580287043,0.698972237,0
Trial189,BRAIN_40_NORMAL_Sylvian.png,0.519653217,0.908250999,0.945577127,0.961509004,0.96920688,0.912099108,0.292153735,0.729790993,0.843889512,0.562946065,0.820618127,1.012208582,0.80879774,0.738450854,1.083042053,0.736913694,0.761863759,0.951844687,0.724652652,0.835269307,0.859027138,0.929500717,0.711607172,0.748718771,0.866976564,0.546826118,0.937142577,0.963957419,0.954803842,0,0.802353185,0.764619997,0.327727547,0.632089136,0.872258151,0,0.79053239,0.862129548,0.858203055,0.521264763,0.888424284,0.845862561,0.641155614,0.832806385,0.809407099,0.744368675,0.822031021,0.649705538,0.854711627,0.830001,0.781763211,0.719786699,0.29871984,0.751649108,0.799982529,0.902655847,0.819350887,0.874388122,0.794371014,0.943587978,0.902752993,0.8713006,0.905022386
